,dsport,normal,abnormal,excluded
46650,49150,8.0,0.0,1.0
46651,3175,8.0,0.0,1.0
46652,10643,8.0,0.0,1.0
46653,54828,8.0,0.0,1.0
46654,49164,8.0,0.0,1.0
46655,10641,8.0,0.0,1.0
46656,6501,8.0,0.0,1.0
46657,65182,8.0,0.0,1.0
46658,65183,8.0,0.0,1.0
46659,10644,8.0,0.0,1.0
46660,14113,8.0,0.0,1.0
46661,54134,8.0,0.0,1.0
46662,54824,8.0,0.0,1.0
46663,46938,8.0,0.0,1.0
46664,3183,8.0,0.0,1.0
46665,10670,8.0,0.0,1.0
46666,14114,8.0,0.0,1.0
46667,14244,8.0,0.0,1.0
46668,10550,8.0,0.0,1.0
46669,14080,8.0,0.0,1.0
46670,49313,8.0,0.0,1.0
46671,54878,8.0,0.0,1.0
46672,14385,8.0,0.0,1.0
46673,65110,8.0,0.0,1.0
46674,12392,8.0,0.0,1.0
46675,3135,8.0,0.0,1.0
46676,14379,8.0,0.0,1.0
46677,65112,8.0,0.0,1.0
46678,3129,8.0,0.0,1.0
46679,3138,8.0,0.0,1.0
46680,41210,8.0,0.0,1.0
46681,46775,8.0,0.0,1.0
46682,46776,7.0,1.0,False
46683,10465,8.0,0.0,1.0
46684,14351,8.0,0.0,1.0
46685,54076,8.0,0.0,1.0
46686,10428,8.0,0.0,1.0
46687,10466,8.0,0.0,1.0
46688,14404,8.0,0.0,1.0
46689,65101,8.0,0.0,1.0
46690,3121,8.0,0.0,1.0
46691,65102,8.0,0.0,1.0
46692,10409,8.0,0.0,1.0
46693,46740,8.0,0.0,1.0
46694,10410,7.0,1.0,False
46695,41061,8.0,0.0,1.0
46696,14390,8.0,0.0,1.0
46697,46743,8.0,0.0,1.0
46698,49319,8.0,0.0,1.0
46699,46750,7.0,1.0,False
46700,14396,8.0,0.0,1.0
46701,46756,8.0,0.0,1.0
46702,14391,8.0,0.0,1.0
46703,54871,8.0,0.0,1.0
46704,54870,7.0,1.0,False
46705,49223,8.0,0.0,1.0
46706,14272,8.0,0.0,1.0
46707,46814,8.0,0.0,1.0
46708,46816,8.0,0.0,1.0
46709,14285,8.0,0.0,1.0
46710,10526,7.0,1.0,False
46711,46826,8.0,0.0,1.0
46712,10531,8.0,0.0,1.0
46713,14268,8.0,0.0,1.0
46714,10514,8.0,0.0,1.0
46715,65137,7.0,1.0,False
46716,46836,8.0,0.0,1.0
46717,54851,8.0,0.0,1.0
46718,10537,8.0,0.0,1.0
46719,14258,8.0,0.0,1.0
46720,3155,8.0,0.0,1.0
46721,54103,8.0,0.0,1.0
46722,14293,8.0,0.0,1.0
46723,14335,8.0,0.0,1.0
46724,65125,8.0,0.0,1.0
46725,65123,8.0,0.0,1.0
46726,14330,8.0,0.0,1.0
46727,3140,8.0,0.0,1.0
46728,14328,8.0,0.0,1.0
46729,10479,8.0,0.0,1.0
46730,46794,8.0,0.0,1.0
46731,65127,6.0,2.0,False
46732,14297,8.0,0.0,1.0
46733,10483,8.0,0.0,1.0
46734,10488,8.0,0.0,1.0
46735,49271,8.0,0.0,1.0
46736,46802,8.0,0.0,1.0
46737,46804,8.0,0.0,1.0
46738,12530,8.0,0.0,1.0
46739,14082,8.0,0.0,1.0
46740,54813,8.0,0.0,1.0
46741,49345,8.0,0.0,1.0
46742,13886,8.0,0.0,1.0
46743,13894,8.0,0.0,1.0
46744,10928,8.0,0.0,1.0
46745,10933,8.0,0.0,1.0
46746,13890,8.0,0.0,1.0
46747,13889,8.0,0.0,1.0
46748,47091,8.0,0.0,1.0
46749,10939,8.0,0.0,1.0
46750,13897,8.0,0.0,1.0
46751,48964,8.0,0.0,1.0
46752,54190,8.0,0.0,1.0
46753,13875,8.0,0.0,1.0
46754,10951,8.0,0.0,1.0
46755,10953,8.0,0.0,1.0
46756,10957,8.0,0.0,1.0
46757,10927,8.0,0.0,1.0
46758,10921,8.0,0.0,1.0
46759,10975,8.0,0.0,1.0
46760,48998,8.0,0.0,1.0
46761,10883,8.0,0.0,1.0
46762,13933,8.0,0.0,1.0
46763,65256,8.0,0.0,1.0
46764,11728,8.0,0.0,1.0
46765,47067,8.0,0.0,1.0
46766,65259,8.0,0.0,1.0
46767,48996,8.0,0.0,1.0
46768,54181,8.0,0.0,1.0
46769,47077,8.0,0.0,1.0
46770,48994,8.0,0.0,1.0
46771,10909,8.0,0.0,1.0
46772,47084,8.0,0.0,1.0
46773,13900,8.0,0.0,1.0
46774,65267,7.0,1.0,False
46775,48958,8.0,0.0,1.0
46776,13853,8.0,0.0,1.0
46777,10881,8.0,0.0,1.0
46778,48890,8.0,0.0,1.0
46779,13813,8.0,0.0,1.0
46780,11033,8.0,0.0,1.0
46781,54756,8.0,0.0,1.0
46782,54210,8.0,0.0,1.0
46783,13806,8.0,0.0,1.0
46784,47156,8.0,0.0,1.0
46785,65299,8.0,0.0,1.0
46786,48915,8.0,0.0,1.0
46787,13800,8.0,0.0,1.0
46788,48888,8.0,0.0,1.0
46789,54217,8.0,0.0,1.0
46790,48881,8.0,0.0,1.0
46791,13794,8.0,0.0,1.0
46792,11056,8.0,0.0,1.0
46793,48913,8.0,0.0,1.0
46794,54758,8.0,0.0,1.0
46795,13852,8.0,0.0,1.0
46796,54194,8.0,0.0,1.0
46797,54193,8.0,0.0,1.0
46798,65282,8.0,0.0,1.0
46799,10983,8.0,0.0,1.0
46800,48943,8.0,0.0,1.0
46801,13844,8.0,0.0,1.0
46802,10991,8.0,0.0,1.0
46803,65289,8.0,0.0,1.0
46804,11019,8.0,0.0,1.0
46805,47132,8.0,0.0,1.0
46806,48930,8.0,0.0,1.0
46807,13832,8.0,0.0,1.0
46808,4676,8.0,0.0,1.0
46809,47137,8.0,0.0,1.0
46810,11016,8.0,0.0,1.0
46811,13937,8.0,0.0,1.0
46812,65251,8.0,0.0,1.0
46813,46976,8.0,0.0,1.0
46814,49063,8.0,0.0,1.0
46815,12017,8.0,0.0,1.0
46816,3205,8.0,0.0,1.0
46817,54155,8.0,0.0,1.0
46818,10776,8.0,0.0,1.0
46819,49071,8.0,0.0,1.0
46820,10784,8.0,0.0,1.0
46821,10791,8.0,0.0,1.0
46822,3204,8.0,0.0,1.0
46823,14022,8.0,0.0,1.0
46824,10794,8.0,0.0,1.0
46825,10795,8.0,0.0,1.0
46826,10798,8.0,0.0,1.0
46827,47014,8.0,0.0,1.0
46828,3219,8.0,0.0,1.0
46829,12016,8.0,0.0,1.0
46830,49087,8.0,0.0,1.0
46831,10803,7.0,1.0,False
46832,65209,8.0,0.0,1.0
46833,54147,8.0,0.0,1.0
46834,14071,8.0,0.0,1.0
46835,3194,8.0,0.0,1.0
46836,54807,8.0,0.0,1.0
46837,46991,8.0,0.0,1.0
46838,10721,8.0,0.0,1.0
46839,14052,8.0,0.0,1.0
46840,14034,8.0,0.0,1.0
46841,49115,8.0,0.0,1.0
46842,14048,8.0,0.0,1.0
46843,49106,8.0,0.0,1.0
46844,65212,8.0,0.0,1.0
46845,49102,8.0,0.0,1.0
46846,47003,8.0,0.0,1.0
46847,10802,8.0,0.0,1.0
46848,54793,8.0,0.0,1.0
46849,4086,8.0,0.0,1.0
46850,47050,8.0,0.0,1.0
46851,3227,8.0,0.0,1.0
46852,13967,8.0,0.0,1.0
46853,3228,8.0,0.0,1.0
46854,13961,8.0,0.0,1.0
46855,49025,8.0,0.0,1.0
46856,13959,8.0,0.0,1.0
46857,65244,8.0,0.0,1.0
46858,54786,8.0,0.0,1.0
46859,54168,8.0,0.0,1.0
46860,13951,8.0,0.0,1.0
46861,10862,8.0,0.0,1.0
46862,10867,8.0,0.0,1.0
46863,13944,8.0,0.0,1.0
46864,49014,8.0,0.0,1.0
46865,65241,8.0,0.0,1.0
46866,13973,8.0,0.0,1.0
46867,14017,8.0,0.0,1.0
46868,54166,8.0,0.0,1.0
46869,47017,8.0,0.0,1.0
46870,14001,8.0,0.0,1.0
46871,49038,8.0,0.0,1.0
46872,10827,8.0,0.0,1.0
46873,47030,8.0,0.0,1.0
46874,47031,8.0,0.0,1.0
46875,47032,8.0,0.0,1.0
46876,47042,8.0,0.0,1.0
46877,59943,8.0,0.0,1.0
46878,10835,8.0,0.0,1.0
46879,49030,8.0,0.0,1.0
46880,10841,8.0,0.0,1.0
46881,49028,8.0,0.0,1.0
46882,13975,8.0,0.0,1.0
46883,65100,8.0,0.0,1.0
46884,46737,8.0,0.0,1.0
46885,13792,8.0,0.0,1.0
46886,64943,6.0,2.0,False
46887,3015,8.0,0.0,1.0
46888,49596,8.0,0.0,1.0
46889,10001,8.0,0.0,1.0
46890,49595,8.0,0.0,1.0
46891,10005,8.0,0.0,1.0
46892,3017,8.0,0.0,1.0
46893,14838,8.0,0.0,1.0
46894,9995,8.0,0.0,1.0
46895,54947,8.0,0.0,1.0
46896,46509,8.0,0.0,1.0
46897,10012,8.0,0.0,1.0
46898,46513,8.0,0.0,1.0
46899,46515,8.0,0.0,1.0
46900,49587,6.0,2.0,False
46901,46505,8.0,0.0,1.0
46902,46501,8.0,0.0,1.0
46903,49586,8.0,0.0,1.0
46904,14872,8.0,0.0,1.0
46905,42754,8.0,0.0,1.0
46906,49616,8.0,0.0,1.0
46907,54957,8.0,0.0,1.0
46908,46483,8.0,0.0,1.0
46909,14878,8.0,0.0,1.0
46910,14873,8.0,0.0,1.0
46911,46486,8.0,0.0,1.0
46912,49606,8.0,0.0,1.0
46913,9974,8.0,0.0,1.0
46914,49614,8.0,0.0,1.0
46915,46496,8.0,0.0,1.0
46916,4729,8.0,0.0,1.0
46917,9981,8.0,0.0,1.0
46918,3012,8.0,0.0,1.0
46919,64954,8.0,0.0,1.0
46920,10021,8.0,0.0,1.0
46921,42810,8.0,0.0,1.0
46922,54931,8.0,0.0,1.0
46923,10105,8.0,0.0,1.0
46924,46560,8.0,0.0,1.0
46925,64985,8.0,0.0,1.0
46926,14746,8.0,0.0,1.0
46927,64988,8.0,0.0,1.0
46928,14741,8.0,0.0,1.0
46929,14739,8.0,0.0,1.0
46930,3033,8.0,0.0,1.0
46931,42590,8.0,0.0,1.0
46932,10119,8.0,0.0,1.0
46933,10120,8.0,0.0,1.0
46934,54928,8.0,0.0,1.0
46935,10123,8.0,0.0,1.0
46936,10126,8.0,0.0,1.0
46937,10098,8.0,0.0,1.0
46938,49535,8.0,0.0,1.0
46939,53988,8.0,0.0,1.0
46940,49570,8.0,0.0,1.0
46941,46523,8.0,0.0,1.0
46942,64959,8.0,0.0,1.0
46943,10033,8.0,0.0,1.0
46944,3023,8.0,0.0,1.0
46945,54941,8.0,0.0,1.0
46946,10047,8.0,0.0,1.0
46947,14790,8.0,0.0,1.0
46948,3032,8.0,0.0,1.0
46949,46542,8.0,0.0,1.0
46950,10067,8.0,0.0,1.0
46951,49545,8.0,0.0,1.0
46952,54937,8.0,0.0,1.0
46953,49538,8.0,0.0,1.0
46954,49536,8.0,0.0,1.0
46955,64924,8.0,0.0,1.0
46956,49620,8.0,0.0,1.0
46957,10129,8.0,0.0,1.0
46958,49665,8.0,0.0,1.0
46959,9877,8.0,0.0,1.0
46960,46388,8.0,0.0,1.0
46961,15012,8.0,0.0,1.0
46962,9882,7.0,1.0,False
46963,49668,8.0,0.0,1.0
46964,15007,8.0,0.0,1.0
46965,9893,8.0,0.0,1.0
46966,46381,8.0,0.0,1.0
46967,2976,8.0,0.0,1.0
46968,9898,8.0,0.0,1.0
46969,64895,8.0,0.0,1.0
46970,14994,8.0,0.0,1.0
46971,46398,8.0,0.0,1.0
46972,64896,8.0,0.0,1.0
46973,15021,8.0,0.0,1.0
46974,9867,8.0,0.0,1.0
46975,14983,8.0,0.0,1.0
46976,53954,8.0,0.0,1.0
46977,64878,8.0,0.0,1.0
46978,9843,8.0,0.0,1.0
46979,49686,8.0,0.0,1.0
46980,53952,8.0,0.0,1.0
46981,15040,8.0,0.0,1.0
46982,46373,8.0,0.0,1.0
46983,46375,8.0,0.0,1.0
46984,9866,8.0,0.0,1.0
46985,15032,8.0,0.0,1.0
46986,15031,8.0,0.0,1.0
46987,15030,8.0,0.0,1.0
46988,49679,8.0,0.0,1.0
46989,9861,8.0,0.0,1.0
46990,46379,8.0,0.0,1.0
46991,46400,8.0,0.0,1.0
46992,53964,8.0,0.0,1.0
46993,14894,8.0,0.0,1.0
46994,14913,8.0,0.0,1.0
46995,4657,8.0,0.0,1.0
46996,14918,8.0,0.0,1.0
46997,46456,8.0,0.0,1.0
46998,9940,8.0,0.0,1.0
46999,53967,8.0,0.0,1.0
47000,49634,6.0,2.0,False
47001,64914,8.0,0.0,1.0
47002,46445,8.0,0.0,1.0
47003,46459,8.0,0.0,1.0
47004,49633,8.0,0.0,1.0
47005,49630,8.0,0.0,1.0
47006,54965,8.0,0.0,1.0
47007,53973,8.0,0.0,1.0
47008,9957,8.0,0.0,1.0
47009,2992,8.0,0.0,1.0
47010,14938,8.0,0.0,1.0
47011,14973,8.0,0.0,1.0
47012,46418,8.0,0.0,1.0
47013,14972,8.0,0.0,1.0
47014,49650,8.0,0.0,1.0
47015,9914,8.0,0.0,1.0
47016,49645,8.0,0.0,1.0
47017,49644,8.0,0.0,1.0
47018,46416,8.0,0.0,1.0
47019,46420,8.0,0.0,1.0
47020,64909,8.0,0.0,1.0
47021,2983,8.0,0.0,1.0
47022,46422,8.0,0.0,1.0
47023,2987,8.0,0.0,1.0
47024,2989,8.0,0.0,1.0
47025,46434,8.0,0.0,1.0
47026,14940,8.0,0.0,1.0
47027,14727,8.0,0.0,1.0
47028,49519,8.0,0.0,1.0
47029,14420,8.0,0.0,1.0
47030,10332,7.0,1.0,False
47031,3098,8.0,0.0,1.0
47032,10321,8.0,0.0,1.0
47033,41416,8.0,0.0,1.0
47034,14513,8.0,0.0,1.0
47035,10331,8.0,0.0,1.0
47036,14509,8.0,0.0,1.0
47037,14507,8.0,0.0,1.0
47038,49392,8.0,0.0,1.0
47039,14504,8.0,0.0,1.0
47040,46697,8.0,0.0,1.0
47041,14499,8.0,0.0,1.0
47042,46700,8.0,0.0,1.0
47043,65076,8.0,0.0,1.0
47044,49385,8.0,0.0,1.0
47045,14521,8.0,0.0,1.0
47046,14522,8.0,0.0,1.0
47047,10341,8.0,0.0,1.0
47048,46681,8.0,0.0,1.0
47049,10284,8.0,0.0,1.0
47050,46675,8.0,0.0,1.0
47051,10286,8.0,0.0,1.0
47052,49410,8.0,0.0,1.0
47053,54045,8.0,0.0,1.0
47054,54047,8.0,0.0,1.0
47055,14528,8.0,0.0,1.0
47056,54052,8.0,0.0,1.0
47057,10304,8.0,0.0,1.0
47058,3091,8.0,0.0,1.0
47059,10308,8.0,0.0,1.0
47060,54051,8.0,0.0,1.0
47061,10311,8.0,0.0,1.0
47062,54895,8.0,0.0,1.0
47063,14494,8.0,0.0,1.0
47064,49379,8.0,0.0,1.0
47065,49413,8.0,0.0,1.0
47066,46728,8.0,0.0,1.0
47067,46722,8.0,0.0,1.0
47068,46724,8.0,0.0,1.0
47069,14448,8.0,0.0,1.0
47070,54061,8.0,0.0,1.0
47071,14446,8.0,0.0,1.0
47072,46725,8.0,0.0,1.0
47073,14441,8.0,0.0,1.0
47074,14454,8.0,0.0,1.0
47075,14440,8.0,0.0,1.0
47076,10383,8.0,0.0,1.0
47077,49348,8.0,0.0,1.0
47078,10386,8.0,0.0,1.0
47079,46736,8.0,0.0,1.0
47080,14421,8.0,0.0,1.0
47081,10374,8.0,0.0,1.0
47082,10371,8.0,0.0,1.0
47083,49375,8.0,0.0,1.0
47084,14471,8.0,0.0,1.0
47085,46704,8.0,0.0,1.0
47086,46705,8.0,0.0,1.0
47087,49373,8.0,0.0,1.0
47088,10353,8.0,0.0,1.0
47089,10359,8.0,0.0,1.0
47090,14475,8.0,0.0,1.0
47091,10361,8.0,0.0,1.0
47092,49360,8.0,0.0,1.0
47093,3108,8.0,0.0,1.0
47094,14469,8.0,0.0,1.0
47095,14468,8.0,0.0,1.0
47096,46716,8.0,0.0,1.0
47097,65083,8.0,0.0,1.0
47098,54887,7.0,1.0,False
47099,10283,8.0,0.0,1.0
47100,14560,8.0,0.0,1.0
47101,64999,8.0,0.0,1.0
47102,49476,8.0,0.0,1.0
47103,49492,8.0,0.0,1.0
47104,54017,8.0,0.0,1.0
47105,65011,6.0,2.0,False
47106,46610,8.0,0.0,1.0
47107,14669,8.0,0.0,1.0
47108,49477,8.0,0.0,1.0
47109,10194,8.0,0.0,1.0
47110,14680,8.0,0.0,1.0
47111,14657,8.0,0.0,1.0
47112,65017,8.0,0.0,1.0
47113,3061,8.0,0.0,1.0
47114,3063,8.0,0.0,1.0
47115,65018,8.0,0.0,1.0
47116,3064,8.0,0.0,1.0
47117,54916,8.0,0.0,1.0
47118,49493,8.0,0.0,1.0
47119,46622,8.0,0.0,1.0
47120,14709,8.0,0.0,1.0
47121,49517,8.0,0.0,1.0
47122,54923,8.0,0.0,1.0
47123,14719,8.0,0.0,1.0
47124,14718,8.0,0.0,1.0
47125,46589,8.0,0.0,1.0
47126,54011,8.0,0.0,1.0
47127,46595,8.0,0.0,1.0
47128,49494,8.0,0.0,1.0
47129,10159,8.0,0.0,1.0
47130,49497,8.0,0.0,1.0
47131,10165,8.0,0.0,1.0
47132,14693,8.0,0.0,1.0
47133,46601,8.0,0.0,1.0
47134,10170,8.0,0.0,1.0
47135,14649,8.0,0.0,1.0
47136,10208,8.0,0.0,1.0
47137,49419,8.0,0.0,1.0
47138,3085,8.0,0.0,1.0
47139,10260,8.0,0.0,1.0
47140,14593,8.0,0.0,1.0
47141,14590,8.0,0.0,1.0
47142,10261,8.0,0.0,1.0
47143,14586,8.0,0.0,1.0
47144,46653,8.0,0.0,1.0
47145,14578,8.0,0.0,1.0
47146,49436,8.0,0.0,1.0
47147,14576,8.0,0.0,1.0
47148,54044,8.0,0.0,1.0
47149,46658,8.0,0.0,1.0
47150,65046,8.0,0.0,1.0
47151,14571,8.0,0.0,1.0
47152,46665,8.0,0.0,1.0
47153,49431,8.0,0.0,1.0
47154,10251,8.0,0.0,1.0
47155,65023,8.0,0.0,1.0
47156,10222,8.0,0.0,1.0
47157,10216,8.0,0.0,1.0
47158,14633,8.0,0.0,1.0
47159,14632,8.0,0.0,1.0
47160,14627,8.0,0.0,1.0
47161,10220,8.0,0.0,1.0
47162,54031,8.0,0.0,1.0
47163,10228,8.0,0.0,1.0
47164,14604,8.0,0.0,1.0
47165,49450,8.0,0.0,1.0
47166,14616,8.0,0.0,1.0
47167,14614,8.0,0.0,1.0
47168,14613,8.0,0.0,1.0
47169,14611,8.0,0.0,1.0
47170,41301,8.0,0.0,1.0
47171,13793,8.0,0.0,1.0
47172,47163,8.0,0.0,1.0
47173,15052,8.0,0.0,1.0
47174,48328,8.0,0.0,1.0
47175,54414,8.0,0.0,1.0
47176,48338,8.0,0.0,1.0
47177,11944,8.0,0.0,1.0
47178,12891,8.0,0.0,1.0
47179,54578,8.0,0.0,1.0
47180,3509,8.0,0.0,1.0
47181,11960,8.0,0.0,1.0
47182,12899,8.0,0.0,1.0
47183,11961,8.0,0.0,1.0
47184,11965,8.0,0.0,1.0
47185,47765,8.0,0.0,1.0
47186,11971,8.0,0.0,1.0
47187,37598,8.0,0.0,1.0
47188,11975,8.0,0.0,1.0
47189,11931,8.0,0.0,1.0
47190,11926,8.0,0.0,1.0
47191,3721,8.0,0.0,1.0
47192,11909,8.0,0.0,1.0
47193,48349,8.0,0.0,1.0
47194,11904,8.0,0.0,1.0
47195,12930,8.0,0.0,1.0
47196,54412,8.0,0.0,1.0
47197,3493,8.0,0.0,1.0
47198,12926,8.0,0.0,1.0
47199,11910,8.0,0.0,1.0
47200,12909,8.0,0.0,1.0
47201,12919,8.0,0.0,1.0
47202,11914,8.0,0.0,1.0
47203,11918,8.0,0.0,1.0
47204,11920,8.0,0.0,1.0
47205,54580,8.0,0.0,1.0
47206,12912,8.0,0.0,1.0
47207,12859,8.0,0.0,1.0
47208,3720,8.0,0.0,1.0
47209,48353,8.0,0.0,1.0
47210,32041,8.0,0.0,1.0
47211,12027,8.0,0.0,1.0
47212,48285,8.0,0.0,1.0
47213,4696,8.0,0.0,1.0
47214,48279,8.0,0.0,1.0
47215,35599,8.0,0.0,1.0
47216,12047,8.0,0.0,1.0
47217,12049,8.0,0.0,1.0
47218,3523,8.0,0.0,1.0
47219,8116,8.0,0.0,1.0
47220,54561,8.0,0.0,1.0
47221,12053,8.0,0.0,1.0
47222,3529,8.0,0.0,1.0
47223,47841,8.0,0.0,1.0
47224,12071,8.0,0.0,1.0
47225,12023,8.0,0.0,1.0
47226,12810,8.0,0.0,1.0
47227,47777,8.0,0.0,1.0
47228,47789,8.0,0.0,1.0
47229,3719,8.0,0.0,1.0
47230,48312,8.0,0.0,1.0
47231,3515,8.0,0.0,1.0
47232,54420,8.0,0.0,1.0
47233,11989,8.0,0.0,1.0
47234,48299,8.0,0.0,1.0
47235,48297,8.0,0.0,1.0
47236,47804,8.0,0.0,1.0
47237,48293,8.0,0.0,1.0
47238,47796,8.0,0.0,1.0
47239,48291,8.0,0.0,1.0
47240,12820,8.0,0.0,1.0
47241,48289,8.0,0.0,1.0
47242,12818,8.0,0.0,1.0
47243,12938,8.0,0.0,1.0
47244,48354,8.0,0.0,1.0
47245,47849,8.0,0.0,1.0
47246,54602,8.0,0.0,1.0
47247,48427,8.0,0.0,1.0
47248,11771,8.0,0.0,1.0
47249,13048,8.0,0.0,1.0
47250,13045,8.0,0.0,1.0
47251,13044,8.0,0.0,1.0
47252,11778,8.0,0.0,1.0
47253,3766,8.0,0.0,1.0
47254,3466,8.0,0.0,1.0
47255,48422,8.0,0.0,1.0
47256,48417,8.0,0.0,1.0
47257,47643,8.0,0.0,1.0
47258,3764,8.0,0.0,1.0
47259,11785,8.0,0.0,1.0
47260,11789,8.0,0.0,1.0
47261,3467,8.0,0.0,1.0
47262,48429,8.0,0.0,1.0
47263,3473,8.0,0.0,1.0
47264,48433,8.0,0.0,1.0
47265,11722,8.0,0.0,1.0
47266,11726,8.0,0.0,1.0
47267,4702,8.0,0.0,1.0
47268,13089,8.0,0.0,1.0
47269,13088,8.0,0.0,1.0
47270,13085,8.0,0.0,1.0
47271,11743,8.0,0.0,1.0
47272,47627,8.0,0.0,1.0
47273,11745,8.0,0.0,1.0
47274,48431,8.0,0.0,1.0
47275,3776,8.0,0.0,1.0
47276,13075,8.0,0.0,1.0
47277,13074,8.0,0.0,1.0
47278,47626,8.0,0.0,1.0
47279,11797,8.0,0.0,1.0
47280,48408,8.0,0.0,1.0
47281,12942,8.0,0.0,1.0
47282,12956,8.0,0.0,1.0
47283,11874,8.0,0.0,1.0
47284,12971,8.0,0.0,1.0
47285,12970,8.0,0.0,1.0
47286,11875,8.0,0.0,1.0
47287,12962,8.0,0.0,1.0
47288,3740,8.0,0.0,1.0
47289,48363,8.0,0.0,1.0
47290,12980,8.0,0.0,1.0
47291,12953,8.0,0.0,1.0
47292,12951,8.0,0.0,1.0
47293,48359,8.0,0.0,1.0
47294,4110,8.0,0.0,1.0
47295,12945,8.0,0.0,1.0
47296,12943,8.0,0.0,1.0
47297,47689,8.0,0.0,1.0
47298,36417,8.0,0.0,1.0
47299,13026,8.0,0.0,1.0
47300,11837,8.0,0.0,1.0
47301,4688,8.0,0.0,1.0
47302,47654,8.0,0.0,1.0
47303,11819,8.0,0.0,1.0
47304,11824,8.0,0.0,1.0
47305,47663,8.0,0.0,1.0
47306,47667,8.0,0.0,1.0
47307,13000,8.0,0.0,1.0
47308,47686,8.0,0.0,1.0
47309,12991,8.0,0.0,1.0
47310,3747,8.0,0.0,1.0
47311,11863,8.0,0.0,1.0
47312,48370,8.0,0.0,1.0
47313,47683,8.0,0.0,1.0
47314,3489,8.0,0.0,1.0
47315,54427,8.0,0.0,1.0
47316,47856,8.0,0.0,1.0
47317,13103,8.0,0.0,1.0
47318,54509,8.0,0.0,1.0
47319,34181,8.0,0.0,1.0
47320,48140,8.0,0.0,1.0
47321,54465,8.0,0.0,1.0
47322,12492,8.0,0.0,1.0
47323,12491,8.0,0.0,1.0
47324,12487,8.0,0.0,1.0
47325,12276,8.0,0.0,1.0
47326,48147,8.0,0.0,1.0
47327,48009,8.0,0.0,1.0
47328,12476,8.0,0.0,1.0
47329,12282,8.0,0.0,1.0
47330,48126,8.0,0.0,1.0
47331,12297,8.0,0.0,1.0
47332,48119,8.0,0.0,1.0
47333,12504,8.0,0.0,1.0
47334,12508,8.0,0.0,1.0
47335,48114,8.0,0.0,1.0
47336,12237,8.0,0.0,1.0
47337,12220,8.0,0.0,1.0
47338,54456,8.0,0.0,1.0
47339,12223,8.0,0.0,1.0
47340,9180,8.0,0.0,1.0
47341,54457,8.0,0.0,1.0
47342,48165,8.0,0.0,1.0
47343,3578,8.0,0.0,1.0
47344,3582,8.0,0.0,1.0
47345,12239,8.0,0.0,1.0
47346,12244,8.0,0.0,1.0
47347,3645,8.0,0.0,1.0
47348,12247,7.0,1.0,False
47349,12511,8.0,0.0,1.0
47350,48151,8.0,0.0,1.0
47351,48118,8.0,0.0,1.0
47352,12308,8.0,0.0,1.0
47353,12211,8.0,0.0,1.0
47354,48076,8.0,0.0,1.0
47355,54486,8.0,0.0,1.0
47356,34093,8.0,0.0,1.0
47357,48081,8.0,0.0,1.0
47358,48079,8.0,0.0,1.0
47359,54497,8.0,0.0,1.0
47360,3613,8.0,0.0,1.0
47361,12393,8.0,0.0,1.0
47362,48085,8.0,0.0,1.0
47363,4691,8.0,0.0,1.0
47364,12370,8.0,0.0,1.0
47365,3616,8.0,0.0,1.0
47366,12390,8.0,0.0,1.0
47367,54496,8.0,0.0,1.0
47368,12386,8.0,0.0,1.0
47369,3627,7.0,1.0,False
47370,48045,8.0,0.0,1.0
47371,48104,8.0,0.0,1.0
47372,12435,8.0,0.0,1.0
47373,48103,8.0,0.0,1.0
47374,12452,8.0,0.0,1.0
47375,12324,8.0,0.0,1.0
47376,12446,8.0,0.0,1.0
47377,48098,8.0,0.0,1.0
47378,48035,8.0,0.0,1.0
47379,12331,8.0,0.0,1.0
47380,48088,8.0,0.0,1.0
47381,3994,8.0,0.0,1.0
47382,12433,8.0,0.0,1.0
47383,48097,8.0,0.0,1.0
47384,48040,8.0,0.0,1.0
47385,54483,8.0,0.0,1.0
47386,3630,8.0,0.0,1.0
47387,48177,8.0,0.0,1.0
47388,54515,8.0,0.0,1.0
47389,12077,8.0,0.0,1.0
47390,48221,8.0,0.0,1.0
47391,12688,8.0,0.0,1.0
47392,47888,8.0,0.0,1.0
47393,47891,8.0,0.0,1.0
47394,12677,8.0,0.0,1.0
47395,48224,8.0,0.0,1.0
47396,12675,8.0,0.0,1.0
47397,12672,8.0,0.0,1.0
47398,12108,8.0,0.0,1.0
47399,12666,8.0,0.0,1.0
47400,12121,8.0,0.0,1.0
47401,47910,8.0,0.0,1.0
47402,47915,8.0,0.0,1.0
47403,48220,8.0,0.0,1.0
47404,12127,8.0,0.0,1.0
47405,47883,8.0,0.0,1.0
47406,48232,8.0,0.0,1.0
47407,12131,8.0,0.0,1.0
47408,36959,8.0,0.0,1.0
47409,47860,8.0,0.0,1.0
47410,12736,8.0,0.0,1.0
47411,48254,8.0,0.0,1.0
47412,3533,7.0,1.0,False
47413,12733,8.0,0.0,1.0
47414,54428,8.0,0.0,1.0
47415,54435,8.0,0.0,1.0
47416,54551,8.0,0.0,1.0
47417,12090,8.0,0.0,1.0
47418,48243,8.0,0.0,1.0
47419,12714,8.0,0.0,1.0
47420,12713,8.0,0.0,1.0
47421,12712,8.0,0.0,1.0
47422,54439,8.0,0.0,1.0
47423,12129,8.0,0.0,1.0
47424,3380,8.0,0.0,1.0
47425,12554,8.0,0.0,1.0
47426,12181,8.0,0.0,1.0
47427,12171,8.0,0.0,1.0
